Date,SPY,XLB,XLC,XLE,XLF,XLI,XLK,XLP,XLRE,XLU,XLV,XLY
2013-09-06,0.0,1.4107613421195026e-09,7.103807552829516e-10,0.9999999895072732,3.0519237916141152e-09,9.793574618537598e-10,6.247165906586107e-10,2.5193128478837723e-10,7.103807552829516e-10,1.655334381087959e-10,1.4384029292774403e-09,1.1493384524305292e-09
2013-09-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-09-10,0.0,1.0243251771813597e-09,2.438312172637831e-10,0.9999999958508469,2.2010795926737633e-10,3.124133720675015e-10,4.526567495829643e-10,2.360814493748906e-10,2.438312172637831e-10,1.40030569879752e-10,7.349925911167333e-10,5.408827061655353e-10
2013-09-11,0.0,1.670745575378224e-09,1.1079611019157301e-11,0.9999999949967069,8.428163805934144e-10,1.7719728710881664e-09,6.824701146348557e-11,1.8798612028460234e-11,1.1079611019157301e-11,1.785191053225035e-11,2.7242332415172194e-10,3.1827827885782994e-10
2013-09-12,0.0,2.062928907085113e-09,2.0427395994126691e-10,0.9999999901725249,5.088597977321405e-09,1.1264375957484414e-10,2.8948530742456437e-10,1.7190876995616962e-10,2.0427395994126691e-10,1.399046011759178e-10,7.921229127452359e-10,7.613346316832316e-10
2013-09-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-09-16,0.0,2.0178397302209852e-07,3.674982892245747e-10,0.9999997698212136,4.900410885976099e-10,1.3587211723986723e-09,6.238502013944855e-10,8.454601701799399e-10,3.674982892245747e-10,3.3546033692654355e-10,1.9778337719948e-08,4.227946385010622e-09
2013-09-17,0.0,1.244320063339927e-10,7.946353058571645e-12,2.7373733197837496e-11,1.549412921758179e-11,9.886049527061381e-10,9.044777189560742e-12,1.921356157054312e-11,7.946353058571645e-12,6.388985086058338e-12,0.9999999987237805,6.977477853408502e-11
2013-09-18,0.0,8.254040867689805e-12,1.1221870403460328e-12,8.41870791493885e-12,1.519414399844102e-12,0.9999999992119821,3.436095318254505e-12,1.4656567241781177e-11,1.1221870403460328e-12,3.2822838709666983e-12,1.3276734094146865e-11,7.329298120656433e-10
2013-09-19,0.0,2.0857501103382413e-08,2.8371286330081887e-11,4.781966311239402e-10,9.879676397285477e-10,0.9999999760026421,3.381993256119045e-10,5.116697934121786e-10,2.8371286330081887e-11,2.466667973823891e-10,3.1466983554427424e-10,2.0574408988158305e-10
2013-09-20,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-23,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-09-25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-26,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-09-27,0.0,1.135031870133904e-08,1.676545776580489e-09,2.189679023277763e-09,2.6318286858908647e-09,0.9999999586817032,3.4512040396218164e-09,3.4268095475401625e-09,1.676545776580489e-09,5.714594674969874e-09,2.384187185067645e-09,6.8165833267733394e-09
2013-09-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-10-01,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-02,0.0,8.36643927919777e-11,3.834159602935035e-11,3.784793455077094e-11,2.0304443223620485e-11,5.744642775153551e-10,5.796917304707061e-11,6.384482132217303e-11,3.834159602935035e-11,3.167009447654033e-11,3.43110359629304e-10,0.9999999987104411
2013-10-03,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-07,0.0,4.119675423066785e-09,4.503051172801592e-10,5.215515912457447e-10,3.7634613307290993e-10,6.971286240627071e-10,5.311277387431074e-10,2.2990750607504638e-10,4.503051172801592e-10,6.060818310464614e-10,6.111878451498892e-10,0.9999999914063831
2013-10-08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-10-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-10-11,0.0,1.0862736458894211e-10,0.49999999897177005,2.1807329068717376e-10,2.2778306646220566e-10,1.6280215666328336e-10,3.2409045786042217e-10,1.8211103191503762e-10,0.49999999897177005,1.7721477140254274e-10,4.6422729245992304e-10,1.9153067471064875e-10
2013-10-14,0.0,3.0460558791075867e-09,3.242222621063376e-09,3.468565812036443e-09,2.310225678315896e-09,2.0983794096199754e-09,3.073423663824264e-09,1.5007400769771624e-09,3.242222621063376e-09,0.9999999731903372,2.158987533388792e-09,2.668840014306829e-09
2013-10-15,0.0,1.0833906619376581e-08,3.492327055926531e-09,0.9999997785923174,1.689424670796161e-07,4.56427053396076e-09,3.825600606306804e-09,3.1354724973250076e-09,3.492327055926531e-09,2.9711439921077715e-09,9.111913594027513e-09,1.1038253425320932e-08
2013-10-16,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-10-17,0.0,9.59529583046327e-10,8.951195392227202e-10,6.314048829207067e-10,4.5252094984507e-09,5.178626119965733e-10,7.060309430571617e-10,4.514361786131971e-09,8.951195392227202e-10,7.157824371285094e-09,0.9999999778234652,1.3740720417707184e-09
2013-10-18,0.0,2.926776299258405e-10,2.772911523626459e-11,3.376318189676814e-10,2.2020912655862393e-08,6.746389629763457e-11,8.577872313989593e-11,1.2372548080137968e-10,2.772911523626459e-11,2.6239266377630785e-11,0.9999999768049267,1.8518572330673437e-10
2013-10-21,0.0,5.027727780129811e-09,1.546375010373641e-09,3.9415631981549364e-07,0.9999995824092849,3.0095702017610804e-09,1.5042972674934702e-09,4.318500488177392e-09,1.546375010373641e-09,1.1132034662786602e-09,4.545377437448702e-09,8.22968598949726e-10
2013-10-22,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-10-23,0.0,0.999999912336396,5.921712025175562e-11,4.64456923196396e-10,3.5126193244819214e-10,1.6044125777601819e-10,1.9236166939058881e-10,8.583477512225568e-08,5.921712025175562e-11,2.5438826788563597e-10,1.677585273622935e-10,1.197266931109142e-10
2013-10-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-10-25,0.0,1.5129916387948014e-09,2.4377769047554528e-11,8.227015696711097e-11,1.2857406156151725e-10,0.9999999300512464,1.4064374621121188e-10,6.769775981651783e-08,2.4377769047554528e-11,1.5508424985820884e-10,8.993373810126781e-11,9.274034264697904e-11
2013-10-28,0.0,2.896626399996221e-09,7.922015659106477e-10,2.129687836280616e-09,3.0589657976247365e-09,2.9238441422497127e-08,3.152969125850433e-09,0.9999958585155132,7.922015659106477e-10,4.095016282049052e-06,1.7524586826281653e-09,2.6546527372845033e-09
2013-10-29,0.0,1.025993311127408e-11,1.7353677103354879e-12,3.36960418756974e-12,7.672600359235166e-12,4.029257555270375e-11,2.6706423555412785e-11,0.9999999998663598,1.7353677103354879e-12,2.8374528789506256e-11,3.860144326700394e-12,9.633590490255972e-12
2013-10-30,0.0,4.298781957602863e-09,9.379636433827094e-10,3.861847876827098e-09,1.1981590079678501e-09,1.5195145402429696e-08,7.179039156333197e-09,0.9999999523365164,9.379636433827094e-10,7.359763269340018e-10,1.2043475083119235e-09,1.2114259660775842e-08
2013-10-31,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-11-04,0.0,2.333347723957706e-09,1.1885640944852976e-09,1.9330134555586856e-09,1.0439271590757505e-09,2.5603013961870285e-07,4.917856123273869e-09,0.9999996701760813,1.1885640944852976e-09,1.3408654054650511e-09,2.3075556134832914e-09,5.754008548441339e-08
2013-11-05,0.0,5.923046910488914e-12,2.7188594537408893e-12,6.3809426047696466e-12,3.225320634497613e-12,0.9999999709027055,7.030772308047808e-11,1.0837526922663998e-08,2.7188594537408893e-12,1.2725333782937324e-11,9.16163096679551e-12,1.814660578082374e-08
2013-11-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-11-07,0.0,1.163659361748514e-12,5.762089703890939e-13,7.148922919354311e-13,5.435543418203592e-13,5.147739215101471e-08,3.068151942362902e-12,0.9999999485065357,5.762089703890939e-13,6.195172886162242e-12,7.116999667399058e-13,2.553096173986945e-12
2013-11-08,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-11,0.0,2.008461670145556e-10,2.3670755233597466e-11,1.7577226805544033e-11,1.9481115795348435e-11,0.9999999970249538,5.141119892671472e-10,3.472711317055141e-10,2.3670755233597466e-11,1.251850916297549e-09,1.4997062775830222e-10,4.2659571412636006e-10
2013-11-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-11-13,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-11-14,0.0,6.878752237498886e-11,5.039241948604471e-11,7.828638839678099e-11,6.051543147946642e-11,1.4702903332246146e-09,3.925671374298966e-09,1.774584583208814e-10,5.039241948604471e-11,4.8371567089501256e-11,1.0453195173313591e-10,0.9999999939653023
2013-11-15,0.0,4.361037991286385e-12,3.1117528540317223e-12,4.706553756209736e-12,4.807730931544377e-12,1.450287018123358e-11,1.0274628820077441e-11,0.99999999986777,3.1117528540317223e-12,1.608693101644307e-11,8.219064314279526e-12,6.304748310623318e-11
2013-11-18,0.0,6.2600098171691446e-12,1.8443481241091714e-12,4.63036872156999e-12,4.692524003301404e-12,2.415090165268549e-11,8.864353361609961e-12,0.999999996692074,1.8443481241091714e-12,1.4322266936005723e-12,3.2243049605997877e-09,2.990212055458169e-11
2013-11-19,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-11-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-11-22,0.0,4.990814514651001e-10,9.329863846713813e-11,4.0536694859818227e-10,0.9999999955418666,6.480320134223267e-10,5.096344822256686e-10,3.872564052167581e-10,9.329863846713813e-11,1.008028577807794e-09,7.816280498578993e-10,3.2508081672818406e-11
2013-11-25,0.0,2.7973394750284853e-10,5.2961648988649666e-11,6.640198409333821e-10,0.9999999965306163,5.428505667848185e-10,3.810131736418967e-11,1.0082075956941441e-10,5.2961648988649666e-11,2.2967877300828497e-11,1.601761707274566e-09,1.1320453172524674e-10
2013-11-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2013-11-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-11-29,0.0,3.983771285781602e-12,3.1124893755414267e-12,3.139792875607436e-12,3.9314072640514615e-08,7.445751915638437e-12,4.680420451943231e-12,3.106767076074793e-12,3.1124893755414267e-12,1.768647548460927e-12,0.9999999606459659,9.610819817122682e-12
2013-12-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
2013-12-03,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2013-12-05,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2013-12-09,0.0,3.0465356236335033e-11,9.104115904483651e-10,1.519109379954172e-10,4.876761841195322e-09,1.4156407555098653e-09,9.535960202381022e-10,1.5604303949157298e-10,9.104115904483651e-10,4.173463914797428e-11,0.9999999896963231,8.567011647960337e-10
2013-12-10,0.0,1.3189532445089557e-11,1.9865785712511813e-11,1.1741030525325651e-11,1.9970748724681036e-10,4.0038049231457934e-11,9.926148277866039e-08,1.7809154531004546e-11,1.9865785712511813e-11,7.65867999814414e-12,0.9999999003861476,2.2496365170459107e-11
2013-12-11,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2013-12-13,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-16,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-17,0.0,2.348787435200382e-10,6.021252580180832e-11,3.2197883233692866e-10,2.640144473883572e-10,6.533057636437775e-10,0.9999999971163656,9.883701818425222e-11,6.021252580180832e-11,1.03638818066137e-10,1.3307643151069362e-10,9.534791002770867e-10
2013-12-18,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-19,0.0,4.5581305105081376e-08,6.626530432654574e-11,4.761419165175482e-11,1.0506133055113076e-10,4.242180300249353e-09,0.9999999496139659,4.655301226741659e-11,6.626530432654574e-11,6.865121193085913e-11,4.8750903336776483e-11,1.133876963170438e-10
2013-12-20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-23,0.0,1.4824193018761827e-08,5.019439666236639e-12,4.3073459408535864e-11,8.652065749243456e-11,0.9999999848414688,1.5703733343744636e-10,5.000217262677463e-12,5.019439666236639e-12,1.2475021904470762e-11,2.8734613310105602e-12,1.731934873572101e-11
2013-12-24,0.0,1.2468228999894633e-09,5.656562264185539e-12,7.98993790515735e-12,2.5826704406025165e-11,0.9999999699021168,2.8752242301945695e-08,6.139622553803297e-12,5.656562264185539e-12,7.060351070663436e-12,5.3081442273325876e-12,3.5180543905318315e-11
2013-12-26,0.0,0.9999998947563535,1.8126733367467356e-09,1.3770269754521252e-09,8.181040576649466e-09,7.357227368060317e-08,5.945454575016636e-09,2.9049035849000037e-09,1.8126733367467356e-09,2.2973971791490307e-09,3.0930629448290766e-09,4.247140008902327e-09
2013-12-27,0.0,1.476949173156486e-08,1.9430397638770395e-09,3.3848854961541264e-09,9.889392617702143e-09,0.9999999481710964,4.746489957290764e-09,2.505875786215142e-09,1.9430397638770395e-09,1.7162539128530197e-09,4.6831613723493645e-09,6.247273100527943e-09
2013-12-30,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2013-12-31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014-01-02,0.0,0.9999999996565381,2.8094353084453375e-12,1.5482829869080667e-11,8.733037939866439e-12,2.545350812951565e-10,1.6666664322332742e-11,5.6952074337037185e-12,2.8094353084453375e-12,2.3579839434660146e-12,4.9908494263433506e-12,2.938121296580836e-11
2014-01-03,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-01-08,0.0,1.9120703746490378e-11,1.3784725945125472e-11,5.403930858680731e-11,3.7127720178685976e-09,0.9999999908821612,5.1804586132853475e-09,1.7168383870023344e-11,1.3784725945125472e-11,2.19207502049241e-11,6.718975209205026e-11,1.7600109280903535e-11
2014-01-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-01-10,0.0,4.200730383534438e-09,2.1422197309705247e-09,9.824936639028308e-10,1.4288009494285315e-08,5.419444071996806e-09,3.6098303869584904e-09,1.8805770306142676e-09,2.1422197309705247e-09,8.043626317505615e-10,0.9999999609800668,3.5500459785231774e-09
2014-01-13,0.0,1.575722365344762e-10,1.4158116099747324e-09,6.025993120726118e-10,7.758156348781043e-10,7.045197215030075e-10,1.21892121233989e-09,5.257821653349393e-10,1.4158116099747324e-09,2.697643336741891e-09,0.9999999895584685,9.270547813865092e-10
2014-01-14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-15,0.0,7.940525443059261e-10,2.525311393206072e-10,2.2167895047356078e-09,6.999472186012476e-10,7.071533188253814e-10,8.24631266938465e-11,2.421122557734837e-10,2.525311393206072e-10,6.122476311373706e-10,0.9999999937271195,4.130526473481952e-10
2014-01-16,0.0,3.4567767655570632e-09,2.323887781032036e-09,2.373077962261347e-09,4.067885065891336e-09,2.8553216637301854e-09,3.1104281992451996e-09,2.2167121944232407e-09,2.323887781032036e-09,2.4280686532361504e-09,0.9999999726926665,2.1512876730880936e-09
2014-01-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-01-21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-22,0.0,1.8819288987729243e-09,2.480620077224699e-09,2.2736812888967223e-09,2.9820529186028244e-09,2.2658321185762416e-09,3.2213299336118684e-09,2.025166850258841e-09,2.480620077224699e-09,3.6862168246274254e-09,0.9999999744443396,2.2582116266783804e-09
2014-01-23,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-27,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-01-29,0.0,2.2679608563840407e-12,1.8983420073817717e-10,3.951427646785525e-12,4.626665142555628e-12,8.522779253810269e-12,1.0447626456998922e-11,2.4506049176401605e-11,1.8983420073817717e-10,0.9999999950597738,4.5020349776864506e-09,4.2003018362460895e-12
2014-01-30,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-01-31,0.0,3.0122534199139444e-10,8.728678070025033e-10,5.89148689562144e-10,5.472381825164923e-10,7.788854252351308e-10,5.329624370762028e-10,3.1764791595163216e-10,8.728678070025033e-10,0.9999999944128364,2.375179064610663e-10,5.36802302804215e-10
2014-02-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-02-04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-05,0.0,1.82466388686047e-10,1.8480790342213832e-09,2.2799225776096714e-10,2.3227273254187557e-10,2.4811826395124556e-10,2.768744808870774e-10,1.360950313629137e-10,1.8480790342213832e-09,0.9999999947405638,3.471136311893181e-11,2.2474770539885583e-10
2014-02-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014-02-07,0.0,2.7138390380419433e-10,2.6680508027737533e-09,3.5589985540181705e-10,8.564856967624976e-10,7.198914507635503e-10,3.23103074940152e-10,3.7323998476447266e-10,2.6680508027737533e-09,0.9999999911323605,1.976409846637948e-11,6.117697255524746e-10
2014-02-10,0.0,3.411575914951129e-10,1.6737953994966824e-09,9.113616791703225e-10,2.2636895144483976e-09,2.0942979825811987e-09,5.823835867092287e-10,7.588364876501831e-10,1.6737953994966824e-09,0.9999999881042695,6.118861376928101e-11,1.5352242027699955e-09
2014-02-11,0.0,6.262651468933132e-10,1.27305990911641e-09,9.203791401886814e-10,2.318343831088973e-09,1.756779491975662e-09,9.416132942610596e-10,8.68041779440092e-10,1.27305990911641e-09,0.9999999876668361,1.3016833565164247e-10,2.2254530870437495e-09
2014-02-12,0.0,5.012654483336406e-10,8.95278069591673e-10,8.554032293781826e-10,1.5384593922528171e-09,1.0444496206598898e-09,9.351221733195526e-10,1.180474513578152e-09,8.95278069591673e-10,0.999999990085998,2.03749493881245e-10,1.8645222035735637e-09
2014-02-13,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-14,0.0,8.232331188342199e-10,2.9131319120855735e-10,2.853116238419486e-10,6.073139904778688e-10,9.154069592597457e-10,3.728370761273596e-10,4.779167784339282e-10,2.9131319120855735e-10,0.9999999951993291,3.719581122534715e-11,6.988294463359613e-10
2014-02-18,0.0,8.126112118400069e-09,4.3332474338686026e-11,2.0010520571361625e-10,8.667327175911633e-11,2.418566211602299e-10,3.02690411008451e-10,1.1258191286605095e-10,4.3332474338686026e-11,0.9999999888715612,1.9414554724641176e-09,3.029902161643426e-11
2014-02-19,0.0,4.845002051816991e-09,6.028967798509814e-11,2.2840512998198422e-10,3.100174705867966e-11,4.2049882924492064e-10,3.8898455380018146e-10,6.830381929542333e-11,6.028967798509814e-11,3.8765111795648854e-08,0.9999999549277018,2.0441087199136122e-10
2014-02-20,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-21,0.0,1.996000853979898e-09,5.210770661764361e-11,2.0069120543311877e-10,2.8239278595676837e-10,7.540568647358001e-10,2.7538507924442814e-09,7.601317728039582e-11,5.210770661764361e-11,5.1626465224270476e-08,0.9999999393524003,2.853913220852831e-09
2014-02-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014-02-25,0.0,4.406720657602005e-09,1.6646908206548157e-09,2.577757127927878e-08,2.173013023170383e-09,2.9148390542269677e-09,2.9394102219114643e-09,2.1527745911782176e-09,1.6646908206548157e-09,2.2657416068762095e-09,0.9999999494931909,4.547356930081802e-09
2014-02-26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2014-02-27,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-02-28,0.0,0.9999999993582829,3.859028270630314e-12,1.750710805891195e-11,8.089223777822069e-12,1.5142768370921432e-11,1.4022291026736586e-11,9.307446929324628e-12,3.859028270630314e-12,8.874275433299167e-12,5.366563105654086e-10,2.439972027592897e-11
2014-03-03,0.0,1.1998857266732013e-08,5.107662010248268e-11,3.9421059091224323e-10,8.312747518800291e-11,2.3181083538355998e-10,2.210623733575647e-10,1.5585223885450618e-10,5.107662010248268e-11,1.667452903171936e-10,0.9999999862622176,3.839629773457558e-10
2014-03-04,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-05,0.0,0.9999999997494621,3.094981320149113e-12,1.831760720752583e-11,7.417040283990061e-12,1.199487537330264e-11,9.608423988910286e-12,1.0138189045382285e-11,3.094981320149113e-12,8.536947301457188e-12,1.6640322432027957e-10,1.1931858789500984e-11
2014-03-06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-07,0.0,0.9999999661243747,2.0270190948354784e-09,4.690663066684177e-09,2.050817412413967e-09,2.4763032950234234e-09,1.2515659777586471e-09,1.4597383195290784e-09,2.0270190948354784e-09,1.716467934751257e-09,2.1730934106323213e-09,1.4002937935532463e-08
2014-03-10,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-03-12,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-03-18,0.0,0.999999949735477,2.54476479896532e-11,1.485361091210589e-11,9.053055441741468e-10,5.915995958831439e-11,3.4799794604532604e-11,4.886089922997337e-08,2.54476479896532e-11,5.957427199714273e-11,2.0001818065459463e-11,2.590334376373446e-10
2014-03-19,0.0,1.4345190845336325e-08,1.6460466103287798e-12,1.5920489075216155e-12,0.9999999856248207,2.9112959418104955e-12,3.355444755347965e-12,9.4835986926141e-12,1.6460466103287798e-12,4.440390900156669e-12,2.419911296112768e-12,2.4971304558082362e-12
2014-03-20,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-21,0.0,4.4577628175568605e-10,5.01533671103592e-11,4.303492323876617e-11,0.9999999978530438,4.1616748600248346e-11,1.4069271599369952e-10,5.084786079098003e-10,5.01533671103592e-11,7.759913249966027e-10,5.0589681627407997e-11,4.046921087340163e-11
2014-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-03-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-03-26,0.0,4.393967812760342e-12,4.880619361519177e-12,5.745904589765964e-12,0.9999999925490903,4.86770378392226e-12,2.414810615779526e-11,1.3449877137430316e-11,4.880619361519177e-12,7.3866591663988994e-09,9.504843247224299e-13,9.33156567673227e-13
2014-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
2014-03-28,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-03-31,0.0,1.449969013864385e-09,2.048786280451871e-09,4.569323084212596e-09,1.4774554895362016e-09,1.484003602694072e-09,2.0760601427029894e-09,2.9064184763553238e-09,2.048786280451871e-09,0.9999999795788306,1.322837983059251e-09,1.0375289161900257e-09
2014-04-01,0.0,2.1588918067731215e-09,2.238285324528231e-09,1.8333989278747113e-09,1.4163489944483042e-09,3.075635991955792e-09,4.044841550759616e-09,4.6806438044017205e-09,2.238285324528231e-09,0.9999999728470856,3.1713679831798284e-09,2.2952147107952916e-09
2014-04-02,0.0,2.968342238799701e-09,1.9458551018081476e-09,8.772969436330792e-09,1.7235375223788423e-09,2.7210316171856146e-09,3.9462760262834924e-09,2.8032847783188167e-09,1.9458551018081476e-09,0.999999969926671,1.5824009504345524e-09,1.6637764154741772e-09
2014-04-03,0.0,2.25011072256086e-10,5.2595019873448597e-11,0.9999999931177488,3.797085366854025e-10,3.2995222827518154e-10,6.064486655424044e-10,7.461305060393965e-11,5.2595019873448597e-11,5.09506107903992e-09,4.5230312675257145e-11,2.1036175103980184e-11
2014-04-04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2014-04-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
2014-04-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2014-04-09,0.0,9.001369733389806e-12,6.478512576195874e-12,3.1210194036317686e-09,1.1304392524321679e-11,8.70624754415879e-12,1.0229797861820049e-11,1.20942589159493e-11,6.478512576195874e-12,0.9999999967906573,1.183083817113261e-11,1.2198992093764487e-11
